edge_index,tie
975.0,0.4623293128866903
976.0,-0.02472756825611796
977.0,0.008026130779140621
978.0,0.007603638087699753
980.0,-0.40891896881529793
980.0,0.0161949800468331
981.0,-0.43837151421191967
981.0,0.04411344522033853
982.0,-0.4955466661230421
983.0,-0.44313453695328353
985.0,0.14361494112156264
986.0,-0.44947915501638674
986.0,0.06571230539785522
988.0,0.1172101343092113
990.0,-0.38265331118003665
991.0,0.1949642193123305
992.0,-0.4245209935278225
993.0,-0.30111904834205167
993.0,0.08095559434069793
994.0,0.15653259683999213
995.0,0.1933652128974893
996.0,-0.37220651513055586
997.0,-0.2700362192948439
997.0,0.17651191095613347
998.0,-0.30359559947639897
998.0,0.14188610042801245
999.0,0.23656798313615093
1000.0,-0.36753700738884004
1002.0,-0.18971171263491957
1002.0,0.13433649730735314
1003.0,0.23287929365104848
1005.0,-0.2652403042438676
1006.0,-0.21150402607887295
1006.0,0.23309634184254147
1007.0,-0.2718011755326392
1008.0,-0.194074858905117
1008.0,0.2610340965713828
1009.0,-0.2516379646162904
1010.0,0.34714168773137527
1011.0,-0.2748508040395499
1012.0,0.3227256378813376
1013.0,0.29953856921086747
1014.0,0.3182529719574306
1015.0,0.372489850380491
1016.0,-0.17088020162550316
1016.0,0.3363245062973715
1017.0,-0.16417259441305734
1017.0,0.3499500890815397
1018.0,-0.1320503089780687
1018.0,0.3100474189887685
1022.0,-0.07784927290659327
1025.0,-0.01739417915302753
1025.0,0.32909828270643704
1028.0,-0.04024414951712953
1029.0,-0.08311814053568553
1031.0,0.035566356031996364
