Edge_Index,TIE_Seconds,Bit,Bit_Prev_1,Bit_Prev_2,Bit_Prev_3,Bit_Prev_4,Bit_Prev_5
21957,2.2004030214992135e-10,0,0,0,1,1,0
21957,2.454928950259074e-11,0,0,0,1,1,0
21959,2.1275113491970615e-10,1,0,0,0,0,1
21960,1.4736031642813674e-10,0,1,0,0,0,0
21961,2.1648996493386272e-10,0,0,1,0,0,0
21961,8.71163676342428e-11,0,0,1,0,0,0
21962,-7.058041446799383e-11,1,0,0,1,0,0
21963,-9.069713703508103e-11,1,1,0,0,1,0
21963,-1.7310240271694446e-10,1,1,0,0,1,0
21964,-1.522958742832824e-10,0,1,1,0,0,1
21965,-1.80306597501786e-10,1,0,1,1,0,0
21966,-2.930750668537018e-10,0,1,0,1,1,0
21967,-1.626474691248362e-10,1,0,1,0,1,1
21970,3.1017285797505746e-10,0,1,1,1,0,1
21971,2.0471921214166898e-10,0,0,1,1,1,0
21971,8.081631925385511e-11,0,0,1,1,1,0
21972,3.956934829408484e-12,1,0,0,1,1,1
21974,1.2591892612789244e-10,0,1,1,0,0,1
21974,-3.887514289046537e-11,0,1,1,0,0,1
21974,-1.7840225445077078e-10,0,1,1,0,0,1
21975,-2.488936521844161e-10,1,0,1,1,0,0
21977,-4.432962498740495e-11,0,1,1,0,1,1
21979,2.2004040163055287e-10,0,0,0,1,1,0
21979,2.4549388983222265e-11,0,0,0,1,1,0
21981,2.127512344011847e-10,1,0,0,0,0,1
21982,1.4736041590792123e-10,0,1,0,0,0,0
21983,2.1649006441449424e-10,0,0,1,0,0,0
21983,8.711646711487432e-11,0,0,1,0,0,0
21984,-7.058031498736231e-11,1,0,0,1,0,0
21985,-9.069703755360247e-11,1,1,0,0,1,0
21985,-1.731023032354659e-10,1,1,0,0,1,0
21986,-1.5229577480265087e-10,0,1,1,0,0,1
21987,-1.8030649802115448e-10,1,0,1,1,0,0
21988,-2.9307496737222324e-10,0,1,0,1,1,0
21989,-1.626473696450517e-10,1,0,1,0,1,1
21992,3.10172957455689e-10,0,1,1,1,0,1
21993,2.0471931162314753e-10,0,0,1,1,1,0
21993,8.081641873533367e-11,0,0,1,1,1,0
21994,3.957034310040007e-12,1,0,0,1,1,1
21996,1.2591902560852396e-10,0,1,1,0,0,1
21996,-3.8875043408986814e-11,0,1,1,0,0,1
21996,-1.7840215497013925e-10,0,1,1,0,0,1
21997,-2.4889355270293756e-10,1,0,1,1,0,0
21999,-4.4329525506773424e-11,0,1,1,0,1,1
22001,2.200405011111844e-10,0,0,0,1,1,0
22001,2.4549488463853788e-11,0,0,0,1,1,0
22003,2.1275133388181623e-10,1,0,0,0,0,1
22004,1.4736051538855275e-10,0,1,0,0,0,0
22005,2.1649016389512576e-10,0,0,1,0,0,0
22005,8.711656659635288e-11,0,0,1,0,0,0
22006,-7.058021550673078e-11,1,0,0,1,0,0
22007,-9.069693807297095e-11,1,1,0,0,1,0
22007,-1.7310220375483438e-10,1,1,0,0,1,0
22008,-1.522956753211723e-10,0,1,1,0,0,1
22009,-1.8030639854052295e-10,1,0,1,1,0,0
22010,-2.930748678915917e-10,0,1,0,1,1,0
22011,-1.6264727016442018e-10,1,0,1,0,1,1
22014,3.101730569363205e-10,0,1,1,1,0,1
22015,2.0471941110377906e-10,0,0,1,1,1,0
22015,8.081651821596519e-11,0,0,1,1,1,0
22016,3.95713379067153e-12,1,0,0,1,1,1
22018,1.2591912509000252e-10,0,1,1,0,0,1
22018,-3.887494392835529e-11,0,1,1,0,0,1
22018,-1.784020554886607e-10,0,1,1,0,0,1
22019,-2.4889345322230603e-10,1,0,1,1,0,0
22021,-4.43294260261419e-11,0,1,1,0,1,1
22023,2.2004060059181592e-10,0,0,0,1,1,0
22023,2.454958794448531e-11,0,0,0,1,1,0
22025,2.1275143336244775e-10,1,0,0,0,0,1
22026,1.473606148700313e-10,0,1,0,0,0,0
22027,2.1649026337660432e-10,0,0,1,0,0,0
22027,8.71166660769844e-11,0,0,1,0,0,0
22028,-7.058011602525223e-11,1,0,0,1,0,0
22029,-9.069683859233943e-11,1,1,0,0,1,0
22029,-1.7310210427504989e-10,1,1,0,0,1,0
22030,-1.5229557584054079e-10,0,1,1,0,0,1
22031,-1.803062990590444e-10,1,0,1,1,0,0
22032,-2.930747684109602e-10,0,1,0,1,1,0
22033,-1.6264717068294162e-10,1,0,1,0,1,1
22036,3.1017315641779907e-10,0,1,1,1,0,1
22037,2.0471951058441058e-10,0,0,1,1,1,0
22037,8.081661769659671e-11,0,0,1,1,1,0
22038,3.9572332721500865e-12,1,0,0,1,1,1
22040,1.25919224569787e-10,0,1,1,0,0,1
22040,-3.887484444772377e-11,0,1,1,0,0,1
22040,-1.7840195600802917e-10,0,1,1,0,0,1
22041,-2.488933537416745e-10,1,0,1,1,0,0
22043,-4.432932654551038e-11,0,1,1,0,1,1
22045,2.2004070007329447e-10,0,0,0,1,1,0
22045,2.4549687425963867e-11,0,0,0,1,1,0
22047,2.127515328439263e-10,1,0,0,0,0,1
22048,1.4736071435066283e-10,0,1,0,0,0,0
22049,2.164903628563888e-10,0,0,1,0,0,0
22049,8.711676555761592e-11,0,0,1,0,0,0
22050,-7.05800165446207e-11,1,0,0,1,0,0
22051,-9.069673911086087e-11,1,1,0,0,1,0
22051,-1.7310200479441836e-10,1,1,0,0,1,0
22052,-1.5229547635990926e-10,0,1,1,0,0,1
22053,-1.8030619957841287e-10,1,0,1,1,0,0
22054,-2.9307466893032867e-10,0,1,0,1,1,0
22055,-1.626470712023101e-10,1,0,1,0,1,1
22058,3.101732558984306e-10,0,1,1,1,0,1
22059,2.0471961006588914e-10,0,0,1,1,1,0
22059,8.081671717807527e-11,0,0,1,1,1,0
22060,3.95733275278161e-12,1,0,0,1,1,1
22062,1.2591932405041853e-10,0,1,1,0,0,1
22062,-3.887474496624521e-11,0,1,1,0,0,1
22062,-1.7840185652739765e-10,0,1,1,0,0,1
22063,-2.4889325426019595e-10,1,0,1,1,0,0
22065,-4.4329227064878855e-11,0,1,1,0,1,1
22067,2.20040799553926e-10,0,0,0,1,1,0
22067,2.454978690659539e-11,0,0,0,1,1,0
22069,2.1275163232455783e-10,1,0,0,0,0,1
22070,1.4736081383129436e-10,0,1,0,0,0,0
22071,2.1649046233702033e-10,0,0,1,0,0,0
22071,8.711686503909448e-11,0,0,1,0,0,0
22072,-7.057991706398918e-11,1,0,0,1,0,0
22073,-9.069663963022935e-11,1,1,0,0,1,0
22073,-1.731019053129398e-10,1,1,0,0,1,0
22074,-1.5229537687927774e-10,0,1,1,0,0,1
22075,-1.8030610009778135e-10,1,0,1,1,0,0
22076,-2.930745694488501e-10,0,1,0,1,1,0
22077,-1.6264697172167858e-10,1,0,1,0,1,1
22080,3.101733553782151e-10,0,1,1,1,0,1
22081,2.0471970954652066e-10,0,0,1,1,1,0
22081,8.08168166587068e-11,0,0,1,1,1,0
22082,3.957432233413133e-12,1,0,0,1,1,1
22084,1.259194235318971e-10,0,1,1,0,0,1
22084,-3.887464548561369e-11,0,1,1,0,0,1
22084,-1.7840175704676613e-10,0,1,1,0,0,1
22085,-2.4889315477956443e-10,1,0,1,1,0,0
22087,-4.43291275834003e-11,0,1,1,0,1,1
22089,2.2004089903371048e-10,0,0,0,1,1,0
22089,2.4549886387226914e-11,0,0,0,1,1,0
22091,2.1275173180518936e-10,1,0,0,0,0,1
22092,1.4736091331192588e-10,0,1,0,0,0,0
22093,2.1649056181765185e-10,0,0,1,0,0,0
22093,8.7116964519726e-11,0,0,1,0,0,0
22094,-7.057981758251062e-11,1,0,0,1,0,0
22095,-9.069654014959782e-11,1,1,0,0,1,0
22095,-1.7310180583230828e-10,1,1,0,0,1,0
22096,-1.5229527739864622e-10,0,1,1,0,0,1
22097,-1.803060006163028e-10,1,0,1,1,0,0
22098,-2.930744699682186e-10,0,1,0,1,1,0
22099,-1.6264687224104705e-10,1,0,1,0,1,1
22102,3.101734548588466e-10,0,1,1,1,0,1
22103,2.0471980902715218e-10,0,0,1,1,1,0
22103,8.081691613933832e-11,0,0,1,1,1,0
22104,3.957531714891689e-12,1,0,0,1,1,1
22106,1.259195230125286e-10,0,1,1,0,0,1
22106,-3.8874546004982165e-11,0,1,1,0,0,1
22106,-1.7840165756528757e-10,0,1,1,0,0,1
22107,-2.488930552989329e-10,1,0,1,1,0,0
22109,-4.4329028102768775e-11,0,1,1,0,1,1
22111,2.2004099851518904e-10,0,0,0,1,1,0
22111,2.454998586870547e-11,0,0,0,1,1,0
22113,2.1275183128582088e-10,1,0,0,0,0,1
22114,1.4736101279340444e-10,0,1,0,0,0,0
22115,2.164906612991304e-10,0,0,1,0,0,0
22115,8.711706400035753e-11,0,0,1,0,0,0
22116,-7.05797181018791e-11,1,0,0,1,0,0
22117,-9.06964406689663e-11,1,1,0,0,1,0
22117,-1.7310170635167676e-10,1,1,0,0,1,0
22118,-1.522951779180147e-10,0,1,1,0,0,1
22119,-1.8030590113567127e-10,1,0,1,1,0,0
22120,-2.9307437048758707e-10,0,1,0,1,1,0
22121,-1.626467727595685e-10,1,0,1,0,1,1
22124,3.1017355434032516e-10,0,1,1,1,0,1
22125,2.047199085077837e-10,0,0,1,1,1,0
22125,8.081701561996984e-11,0,0,1,1,1,0
22126,3.957631195523212e-12,1,0,0,1,1,1
22128,1.2591962249316014e-10,0,1,1,0,0,1
22128,-3.8874446525197675e-11,0,1,1,0,0,1
22128,-1.7840155808465605e-10,0,1,1,0,0,1
22129,-2.488929558183014e-10,1,0,1,1,0,0
22131,-4.432892862213725e-11,0,1,1,0,1,1
22133,2.2004109799582056e-10,0,0,0,1,1,0
22133,2.4550085349336993e-11,0,0,0,1,1,0
22135,2.1275193076729944e-10,1,0,0,0,0,1
22136,1.4736111227403596e-10,0,1,0,0,0,0
22137,2.1649076077976193e-10,0,0,1,0,0,0
22137,8.711716348014202e-11,0,0,1,0,0,0
22138,-7.057961862124758e-11,1,0,0,1,0,0
22139,-9.069634118748774e-11,1,1,0,0,1,0
22139,-1.731016068701982e-10,1,1,0,0,1,0
22140,-1.5229507843738317e-10,0,1,1,0,0,1
22141,-1.8030580165503975e-10,1,0,1,1,0,0
22142,-2.930742710061085e-10,0,1,0,1,1,0
22143,-1.6264667327893697e-10,1,0,1,0,1,1
22146,3.101736538209567e-10,0,1,1,1,0,1
22147,2.0472000798841523e-10,0,0,1,1,1,0
22147,8.08171151014484e-11,0,0,1,1,1,0
22148,3.9577306761547356e-12,1,0,0,1,1,1
22150,1.2591972197379166e-10,0,1,1,0,0,1
22150,-3.887434704371912e-11,0,1,1,0,0,1
22150,-1.7840145860402453e-10,0,1,1,0,0,1
22151,-2.4889285633682283e-10,1,0,1,1,0,0
22153,-4.4328829140658696e-11,0,1,1,0,1,1
22155,2.200411974764521e-10,0,0,0,1,1,0
22155,2.4550184829968516e-11,0,0,0,1,1,0
22157,2.1275203024793096e-10,1,0,0,0,0,1
22158,1.4736121175466748e-10,0,1,0,0,0,0
22159,2.1649086026039346e-10,0,0,1,0,0,0
22159,8.711726296162057e-11,0,0,1,0,0,0
22160,-7.057951914061605e-11,1,0,0,1,0,0
22161,-9.069624170685622e-11,1,1,0,0,1,0
22161,-1.7310150738956668e-10,1,1,0,0,1,0
22162,-1.5229497895590461e-10,0,1,1,0,0,1
22163,-1.8030570217440822e-10,1,0,1,1,0,0
22164,-2.93074171525477e-10,0,1,0,1,1,0
22165,-1.6264657379830545e-10,1,0,1,0,1,1
22168,3.101737533015882e-10,0,1,1,1,0,1
22169,2.0472010746904675e-10,0,0,1,1,1,0
22169,8.081721458207992e-11,0,0,1,1,1,0
22170,3.957830156786259e-12,1,0,0,1,1,1
22172,1.2591982145527022e-10,0,1,1,0,0,1
22172,-3.8874247563087595e-11,0,1,1,0,0,1
22172,-1.7840135912254597e-10,0,1,1,0,0,1
22173,-2.488927568561913e-10,1,0,1,1,0,0
22175,-4.432872966002717e-11,0,1,1,0,1,1
22177,2.200412969570836e-10,0,0,0,1,1,0
22177,2.4550284309753007e-11,0,0,0,1,1,0
22179,2.1275212972856248e-10,1,0,0,0,0,1
22180,1.4736131123614604e-10,0,1,0,0,0,0
22181,2.1649095974187201e-10,0,0,1,0,0,0
22181,8.71173624422521e-11,0,0,1,0,0,0
22182,-7.05794196591375e-11,1,0,0,1,0,0
22183,-9.06961422262247e-11,1,1,0,0,1,0
22183,-1.7310140790893516e-10,1,1,0,0,1,0
22184,-1.522948794752731e-10,0,1,1,0,0,1
22185,-1.803056026937767e-10,1,0,1,1,0,0
22186,-2.9307407204484547e-10,0,1,0,1,1,0
22187,-1.626464743168269e-10,1,0,1,0,1,1
22190,3.1017385278306676e-10,0,1,1,1,0,1
22191,2.0472020694967828e-10,0,0,1,1,1,0
22191,8.081731406271144e-11,0,0,1,1,1,0
22192,3.957929638264815e-12,1,0,0,1,1,1
22194,1.2591992093590174e-10,0,1,1,0,0,1
22194,-3.887414808245607e-11,0,1,1,0,0,1
22194,-1.7840125964276148e-10,0,1,1,0,0,1
22195,-2.488926573755598e-10,1,0,1,1,0,0
22197,-4.432863017939565e-11,0,1,1,0,1,1
22199,2.2004139643856217e-10,0,0,0,1,1,0
22199,2.4550383791231563e-11,0,0,0,1,1,0
22201,2.1275222921004104e-10,1,0,0,0,0,1
22202,1.4736141071677756e-10,0,1,0,0,0,0
22203,2.1649105922250354e-10,0,0,1,0,0,0
22203,8.711746192288362e-11,0,0,1,0,0,0
22204,-7.057932017850598e-11,1,0,0,1,0,0
22205,-9.069604274474614e-11,1,1,0,0,1,0
22205,-1.7310130842830363e-10,1,1,0,0,1,0
22206,-1.5229477999464157e-10,0,1,1,0,0,1
22207,-1.8030550321314518e-10,1,0,1,1,0,0
22208,-2.9307397256421395e-10,0,1,0,1,1,0
22209,-1.6264637483619537e-10,1,0,1,0,1,1
22212,3.101739522636983e-10,0,1,1,1,0,1
22213,2.0472030643115683e-10,0,0,1,1,1,0
22213,8.081741354419e-11,0,0,1,1,1,0
22214,3.958029118896338e-12,1,0,0,1,1,1
22216,1.2592002041653326e-10,0,1,1,0,0,1
22216,-3.8874048600977516e-11,0,1,1,0,0,1
22216,-1.7840116016212996e-10,0,1,1,0,0,1
22217,-2.488925578940812e-10,1,0,1,1,0,0
22219,-4.4328530698764126e-11,0,1,1,0,1,1
22221,2.200414959191937e-10,0,0,0,1,1,0
22221,2.4550483271863086e-11,0,0,0,1,1,0
22223,2.1275232869067256e-10,1,0,0,0,0,1
22224,1.4736151019740908e-10,0,1,0,0,0,0
22225,2.1649115870313506e-10,0,0,1,0,0,0
22225,8.711756140436218e-11,0,0,1,0,0,0
22226,-7.057922069872149e-11,1,0,0,1,0,0
22227,-9.069594326411462e-11,1,1,0,0,1,0
22227,-1.7310120894682508e-10,1,1,0,0,1,0
22228,-1.5229468051401004e-10,0,1,1,0,0,1
22229,-1.8030540373251365e-10,1,0,1,1,0,0
22230,-2.930738730827354e-10,0,1,0,1,1,0
22231,-1.6264627535556385e-10,1,0,1,0,1,1
22234,3.101740517443298e-10,0,1,1,1,0,1
22235,2.0472040591178835e-10,0,0,1,1,1,0
22235,8.081751302397449e-11,0,0,1,1,1,0
22236,3.9581285995278614e-12,1,0,0,1,1,1
22238,1.2592011989801182e-10,0,1,1,0,0,1
22238,-3.887394912034599e-11,0,1,1,0,0,1
22238,-1.7840106068149843e-10,0,1,1,0,0,1
22239,-2.488924584134497e-10,1,0,1,1,0,0
22241,-4.432843121728557e-11,0,1,1,0,1,1
22243,2.2004159539982521e-10,0,0,0,1,1,0
22243,2.455058275249461e-11,0,0,0,1,1,0
22245,2.1275242817045705e-10,1,0,0,0,0,1
22246,1.473616096780406e-10,0,1,0,0,0,0
22247,2.1649125818376658e-10,0,0,1,0,0,0
22247,8.71176608849937e-11,0,0,1,0,0,0
22248,-7.057912121724293e-11,1,0,0,1,0,0
22249,-9.06958437834831e-11,1,1,0,0,1,0
22249,-1.7310110946619355e-10,1,1,0,0,1,0
22250,-1.522945810325315e-10,0,1,1,0,0,1
22251,-1.803053042510351e-10,1,0,1,1,0,0
22252,-2.9307377360210387e-10,0,1,0,1,1,0
22253,-1.6264617587493233e-10,1,0,1,0,1,1
22256,3.1017415122496133e-10,0,1,1,1,0,1
22257,2.0472050539241988e-10,0,0,1,1,1,0
22257,8.081761250460601e-11,0,0,1,1,1,0
22258,3.958228081006418e-12,1,0,0,1,1,1
22260,1.2592021937864334e-10,0,1,1,0,0,1
22260,-3.887384963971447e-11,0,1,1,0,0,1
22260,-1.7840096120001988e-10,0,1,1,0,0,1
22261,-2.488923589328182e-10,1,0,1,1,0,0
22263,-4.432833173665405e-11,0,1,1,0,1,1
22265,2.2004169488045674e-10,0,0,0,1,1,0
22265,2.4550682233973165e-11,0,0,0,1,1,0
22267,2.1275252765108858e-10,1,0,0,0,0,1
22268,1.4736170915951916e-10,0,1,0,0,0,0
22269,2.1649135766524514e-10,0,0,1,0,0,0
22269,8.711776036562522e-11,0,0,1,0,0,0
22270,-7.05790217366114e-11,1,0,0,1,0,0
22271,-9.069574430285157e-11,1,1,0,0,1,0
22271,-1.7310100998556203e-10,1,1,0,0,1,0
22272,-1.5229448155189996e-10,0,1,1,0,0,1
22273,-1.8030520477040357e-10,1,0,1,1,0,0
22274,-2.930736741223194e-10,0,1,0,1,1,0
22275,-1.6264607639345377e-10,1,0,1,0,1,1
22278,3.101742507064399e-10,0,1,1,1,0,1
22279,2.047206048730514e-10,0,0,1,1,1,0
22279,8.081771198523754e-11,0,0,1,1,1,0
22280,3.958327561637941e-12,1,0,0,1,1,1
22282,1.2592031885927486e-10,0,1,1,0,0,1
22282,-3.8873750159082946e-11,0,1,1,0,0,1
22282,-1.7840086171938835e-10,0,1,1,0,0,1
22283,-2.488922594530337e-10,1,0,1,1,0,0
22285,-4.4328232256022524e-11,0,1,1,0,1,1
22287,2.200417943619353e-10,0,0,0,1,1,0
22287,2.455078171460469e-11,0,0,0,1,1,0
22289,2.1275262713256713e-10,1,0,0,0,0,1
22290,1.473618086401507e-10,0,1,0,0,0,0
22291,2.1649145714587666e-10,0,0,1,0,0,0
22291,8.711785984625675e-11,0,0,1,0,0,0
22292,-7.057892225597988e-11,1,0,0,1,0,0
22293,-9.069564482222005e-11,1,1,0,0,1,0
22293,-1.7310091050408347e-10,1,1,0,0,1,0
22294,-1.5229438207126844e-10,0,1,1,0,0,1
22295,-1.8030510528977205e-10,1,0,1,1,0,0
22296,-2.930735746408408e-10,0,1,0,1,1,0
22297,-1.6264597691282225e-10,1,0,1,0,1,1
22300,3.101743501870714e-10,0,1,1,1,0,1
22301,2.0472070435452996e-10,0,0,1,1,1,0
22301,8.081781146671609e-11,0,0,1,1,1,0
22302,3.958427042269464e-12,1,0,0,1,1,1
22304,1.259204183399064e-10,0,1,1,0,0,1
22304,-3.887365067760439e-11,0,1,1,0,0,1
22304,-1.7840076223875683e-10,0,1,1,0,0,1
22305,-2.4889215997155513e-10,1,0,1,1,0,0
22307,-4.432813277454397e-11,0,1,1,0,1,1
22309,2.2004189384256682e-10,0,0,0,1,1,0
22309,2.4550881195236212e-11,0,0,0,1,1,0
22311,2.1275272661319865e-10,1,0,0,0,0,1
22312,1.473619081207822e-10,0,1,0,0,0,0
22313,2.1649155662650819e-10,0,0,1,0,0,0
22313,8.71179593277353e-11,0,0,1,0,0,0
22314,-7.057882277534836e-11,1,0,0,1,0,0
22315,-9.069554534158853e-11,1,1,0,0,1,0
22315,-1.7310081102345195e-10,1,1,0,0,1,0
22316,-1.5229428258978989e-10,0,1,1,0,0,1
22317,-1.8030500580914053e-10,1,0,1,1,0,0
22318,-2.930734751602093e-10,0,1,0,1,1,0
22319,-1.6264587743219072e-10,1,0,1,0,1,1
22322,3.1017444966770293e-10,0,1,1,1,0,1
22323,2.0472080383516148e-10,0,0,1,1,1,0
22323,8.081791094734762e-11,0,0,1,1,1,0
22324,3.958526522053954e-12,1,0,0,1,1,1
22326,1.2592051782138494e-10,0,1,1,0,0,1
22326,-3.8873551196972867e-11,0,1,1,0,0,1
22326,-1.7840066275727827e-10,0,1,1,0,0,1
22327,-2.488920604909236e-10,1,0,1,1,0,0
22329,-4.4328033293912444e-11,0,1,1,0,1,1
22331,2.2004199332319834e-10,0,0,0,1,1,0
22331,2.4550980675867735e-11,0,0,0,1,1,0
22333,2.1275282609383018e-10,1,0,0,0,0,1
22334,1.4736200760141373e-10,0,1,0,0,0,0
22335,2.1649165610798674e-10,0,0,1,0,0,0
22335,8.711805880836682e-11,0,0,1,0,0,0
22336,-7.05787232938698e-11,1,0,0,1,0,0
22337,-9.0695445860957e-11,1,1,0,0,1,0
22337,-1.7310071154282043e-10,1,1,0,0,1,0
22338,-1.5229418310915836e-10,0,1,1,0,0,1
22339,-1.8030490632766197e-10,1,0,1,1,0,0
22340,-2.9307337567957777e-10,0,1,0,1,1,0
22341,-1.626457779515592e-10,1,0,1,0,1,1
22344,3.101745491491815e-10,0,1,1,1,0,1
22345,2.04720903315793e-10,0,0,1,1,1,0
22345,8.081801042797914e-11,0,0,1,1,1,0
22346,3.9586260035325105e-12,1,0,0,1,1,1
22348,1.2592061730201647e-10,0,1,1,0,0,1
22348,-3.8873451716341343e-11,0,1,1,0,0,1
22348,-1.7840056327664675e-10,0,1,1,0,0,1
22349,-2.488919610102921e-10,1,0,1,1,0,0
22351,-4.432793381328092e-11,0,1,1,0,1,1
22353,2.200420928046769e-10,0,0,0,1,1,0
22353,2.455108015734629e-11,0,0,0,1,1,0
22355,2.1275292557530873e-10,1,0,0,0,0,1
22356,1.4736210708204526e-10,0,1,0,0,0,0
22357,2.1649175558861827e-10,0,0,1,0,0,0
22357,8.711815828899835e-11,0,0,1,0,0,0
22358,-7.057862381323828e-11,1,0,0,1,0,0
22359,-9.069534637947845e-11,1,1,0,0,1,0
22359,-1.731006120621889e-10,1,1,0,0,1,0
22360,-1.5229408362852684e-10,0,1,1,0,0,1
22361,-1.8030480684703045e-10,1,0,1,1,0,0
22362,-2.9307327619894625e-10,0,1,0,1,1,0
22363,-1.6264567847092768e-10,1,0,1,0,1,1
22366,3.10174648629813e-10,0,1,1,1,0,1
22367,2.0472100279727156e-10,0,0,1,1,1,0
22367,8.08181099094577e-11,0,0,1,1,1,0
22368,3.958725484164034e-12,1,0,0,1,1,1
22370,1.25920716782648e-10,0,1,1,0,0,1
22370,-3.887335223486279e-11,0,1,1,0,0,1
22370,-1.7840046379601523e-10,0,1,1,0,0,1
22371,-2.4889186152881353e-10,1,0,1,1,0,0
22373,-4.432783433349643e-11,0,1,1,0,1,1
22375,2.2004219228530842e-10,0,0,0,1,1,0
22375,2.4551179637977815e-11,0,0,0,1,1,0
22377,2.1275302505594026e-10,1,0,0,0,0,1
22378,1.4736220656267678e-10,0,1,0,0,0,0
22379,2.164918550692498e-10,0,0,1,0,0,0
22379,8.71182577704769e-11,0,0,1,0,0,0
22380,-7.057852433260676e-11,1,0,0,1,0,0
22381,-9.069524689884692e-11,1,1,0,0,1,0
22381,-1.7310051258155738e-10,1,1,0,0,1,0
22382,-1.5229398414789532e-10,0,1,1,0,0,1
22383,-1.8030470736639893e-10,1,0,1,1,0,0
22384,-2.930731767174677e-10,0,1,0,1,1,0
22385,-1.6264557899029615e-10,1,0,1,0,1,1
22388,3.1017474811044454e-10,0,1,1,1,0,1
22389,2.0472110227790308e-10,0,0,1,1,1,0
22389,8.081820939008922e-11,0,0,1,1,1,0
22390,3.958824964795557e-12,1,0,0,1,1,1
22392,1.2592081626327951e-10,0,1,1,0,0,1
22392,-3.8873252754231264e-11,0,1,1,0,0,1
22392,-1.784003643153837e-10,0,1,1,0,0,1
22393,-2.48891762048182e-10,1,0,1,1,0,0
22395,-4.4327734852017875e-11,0,1,1,0,1,1
22397,2.2004229176593994e-10,0,0,0,1,1,0
22397,2.4551279118609338e-11,0,0,0,1,1,0
22399,2.1275312453657178e-10,1,0,0,0,0,1
22400,1.473623060433083e-10,0,1,0,0,0,0
22401,2.164919545498813e-10,0,0,1,0,0,0
22401,8.711835725110843e-11,0,0,1,0,0,0
22402,-7.05784248511282e-11,1,0,0,1,0,0
22403,-9.06951474182154e-11,1,1,0,0,1,0
22403,-1.7310041310092586e-10,1,1,0,0,1,0
22404,-1.5229388466641676e-10,0,1,1,0,0,1
22405,-1.8030460788492037e-10,1,0,1,1,0,0
22406,-2.9307307723683617e-10,0,1,0,1,1,0
22407,-1.6264547950966463e-10,1,0,1,0,1,1
22410,3.1017484759107606e-10,0,1,1,1,0,1
22411,2.047212017585346e-10,0,0,1,1,1,0
22411,8.081830887072074e-11,0,0,1,1,1,0
22412,3.958924446274113e-12,1,0,0,1,1,1
22414,1.2592091574391104e-10,0,1,1,0,0,1
22414,-3.887315327359974e-11,0,1,1,0,0,1
22414,-1.7840026483390515e-10,0,1,1,0,0,1
22415,-2.488916625675505e-10,1,0,1,1,0,0
22417,-4.432763537138635e-11,0,1,1,0,1,1
22419,2.2004239124657146e-10,0,0,0,1,1,0
22419,2.4551378600087894e-11,0,0,0,1,1,0
22421,2.127532240172033e-10,1,0,0,0,0,1
22422,1.4736240552478686e-10,0,1,0,0,0,0
22423,2.1649205403051283e-10,0,0,1,0,0,0
22423,8.711845673173995e-11,0,0,1,0,0,0
22424,-7.057832537049668e-11,1,0,0,1,0,0
22425,-9.069504793758388e-11,1,1,0,0,1,0
22425,-1.7310031362029434e-10,1,1,0,0,1,0
22426,-1.5229378518578524e-10,0,1,1,0,0,1
22427,-1.8030450840428885e-10,1,0,1,1,0,0
22428,-2.9307297775620465e-10,0,1,0,1,1,0
22429,-1.6264538002818607e-10,1,0,1,0,1,1
22432,3.101749470717076e-10,0,1,1,1,0,1
22433,2.0472130123916613e-10,0,0,1,1,1,0
22433,8.081840835135226e-11,0,0,1,1,1,0
22434,3.959023926905636e-12,1,0,0,1,1,1
22436,1.2592101522454256e-10,0,1,1,0,0,1
22436,-3.887305379296822e-11,0,1,1,0,0,1
22436,-1.7840016535327362e-10,0,1,1,0,0,1
22437,-2.4889156308691896e-10,1,0,1,1,0,0
22439,-4.432753589075483e-11,0,1,1,0,1,1
22441,2.20042490727203e-10,0,0,0,1,1,0
22441,2.4551478080719417e-11,0,0,0,1,1,0
22443,2.1275332349868186e-10,1,0,0,0,0,1
22444,1.4736250500541838e-10,0,1,0,0,0,0
22445,2.1649215351114436e-10,0,0,1,0,0,0
22445,8.711855621237147e-11,0,0,1,0,0,0
22446,-7.057822588986515e-11,1,0,0,1,0,0
22447,-9.069494845610532e-11,1,1,0,0,1,0
22447,-1.7310021413881578e-10,1,1,0,0,1,0
22448,-1.5229368570515371e-10,0,1,1,0,0,1
22449,-1.8030440892365732e-10,1,0,1,1,0,0
22450,-2.930728782747261e-10,0,1,0,1,1,0
22451,-1.6264528054755455e-10,1,0,1,0,1,1
22454,3.101750465523391e-10,0,1,1,1,0,1
22455,2.0472140072064469e-10,0,0,1,1,1,0
22455,8.081850783283082e-11,0,0,1,1,1,0
22456,3.95912340753716e-12,1,0,0,1,1,1
22458,1.2592111470517408e-10,0,1,1,0,0,1
22458,-3.887295431148966e-11,0,1,1,0,0,1
22458,-1.784000658726421e-10,0,1,1,0,0,1
22459,-2.488914636054404e-10,1,0,1,1,0,0
22461,-4.432743640927627e-11,0,1,1,0,1,1
22463,2.200425902078345e-10,0,0,0,1,1,0
22463,2.455157756135094e-11,0,0,0,1,1,0
22465,2.1275342297931338e-10,1,0,0,0,0,1
22466,1.473626044860499e-10,0,1,0,0,0,0
22467,2.1649225299177588e-10,0,0,1,0,0,0
22467,8.711865569385003e-11,0,0,1,0,0,0
22468,-7.057812640923363e-11,1,0,0,1,0,0
22469,-9.06948489754738e-11,1,1,0,0,1,0
22469,-1.7310011465818426e-10,1,1,0,0,1,0
